 3137.50205253    0.0000000 -1.0000000e+09
 3137.52936769    0.0000000 -1.0000000e+09
 3137.55668309    0.0000000 -1.0000000e+09
 3137.58399874    0.0000000 -1.0000000e+09
 3137.61131461    0.0000000 -1.0000000e+09
 3137.63863073    0.0000000 -1.0000000e+09
 3137.66594708    0.0000000 -1.0000000e+09
 3137.69326367    0.0000000 -1.0000000e+09
 3137.7205805    0.0000000 -1.0000000e+09
 3137.74789757    0.0000000 -1.0000000e+09
 3137.77521488    0.0000000 -1.0000000e+09
 3137.80253242    0.0000000 -1.0000000e+09
 3137.8298502    0.0000000 -1.0000000e+09
 3137.85716822    0.0000000 -1.0000000e+09
 3137.88448647    0.0000000 -1.0000000e+09
 3137.91180497    0.0000000 -1.0000000e+09
 3137.9391237    0.0000000 -1.0000000e+09
 3137.96644267    0.0000000 -1.0000000e+09
 3137.99376188    0.0000000 -1.0000000e+09
 3138.02108132    0.0000000 -1.0000000e+09
 3138.04840101    0.0000000 -1.0000000e+09
 3138.07572093    0.0000000 -1.0000000e+09
 3138.10304109    0.0000000 -1.0000000e+09
 3138.13036148    0.0000000 -1.0000000e+09
 3138.15768212    0.0000000 -1.0000000e+09
 3138.18500299    0.0000000 -1.0000000e+09
 3138.2123241    0.0000000 -1.0000000e+09
 3138.23964545    0.0000000 -1.0000000e+09
 3138.26696704    0.0000000 -1.0000000e+09
 3138.29428886    0.0000000 -1.0000000e+09
 3138.32161092    0.0000000 -1.0000000e+09
 3138.34893322    0.0000000 -1.0000000e+09
 3138.37625576    0.0000000 -1.0000000e+09
 3138.40357853    0.0000000 -1.0000000e+09
 3138.43090155    0.0000000 -1.0000000e+09
 3138.4582248    0.0000000 -1.0000000e+09
 3138.48554829    0.0000000 -1.0000000e+09
 3138.51287202    0.0000000 -1.0000000e+09
 3138.54019598    0.0000000 -1.0000000e+09
 3138.56752018    0.0000000 -1.0000000e+09
 3138.59484462    0.0000000 -1.0000000e+09
 3138.6221693    0.0000000 -1.0000000e+09
 3138.64949422    0.0000000 -1.0000000e+09
 3138.67681937    0.0000000 -1.0000000e+09
 3138.70414477    0.0000000 -1.0000000e+09
 3138.7314704    0.0000000 -1.0000000e+09
 3138.75879626    0.0000000 -1.0000000e+09
 3138.78612237    0.0000000 -1.0000000e+09
 3138.81344871    0.0000000 -1.0000000e+09
