 3128.8626439  -0.15821662  0.089378665
 3128.88977949  0.045618332  0.099279856
 3128.9169153  0.082119134  0.094790262
 3128.94405136   0.17274428  0.098159679
 3128.97118765  0.055065813  0.094650959
 3128.99832417  0.070262685  0.090857528
 3129.02546093 -0.058217320  0.088104643
 3129.05259792  -0.14314056  0.086944677
 3129.07973515 -0.039384367  0.086914894
 3129.10687262  0.044088089  0.086494881
 3129.13401032 -0.036340867  0.085852312
 3129.16114825  -0.11284003  0.086650090
 3129.18828642  0.089745499  0.088693755
 3129.21542483  0.057175698  0.084835209
 3129.24256347   0.11509941  0.090447437
 3129.26970235  0.044056209  0.084165834
 3129.29684146 -0.043359409  0.088399454
 3129.32398081  0.023133279  0.088805997
 3129.35112039  7.2807849e-05  0.087285466
 3129.37826021 -0.071121299  0.083767962
 3129.40540026 -0.0098949719  0.079850624
 3129.43254055  0.042153914  0.077867348
 3129.45968108  0.0058380882  0.082193582
 3129.48682184  0.086541798  0.089092692
 3129.51396283  0.071507725  0.090612369
 3129.54110406 -0.082051223  0.088389135
 3129.56824553  0.023967836  0.088659689
 3129.59538723   0.13690679  0.087561787
 3129.62252917  0.015192366  0.085514575
 3129.64967134  0.014763828  0.085393050
 3129.67681375  0.070990617  0.083494169
 3129.70395639  0.090852343  0.082247014
 3129.73109927 -0.0020619874  0.083405812
 3129.75824239  -0.10842578  0.083552874
 3129.78538573   0.20079188  0.087681502
 3129.81252932   0.10940218  0.086227172
 3129.83967314 -0.077010283  0.086031117
 3129.8668172 -0.0078108254  0.083197051
 3129.89396149  0.035440536  0.079640668
 3129.92110601  0.053627234  0.078619132
 3129.94825077  0.073960480  0.079656837
 3129.97539577  0.018108536  0.082049317
 3130.002541  0.0018237274  0.084240597
 3130.02968647  0.026307350  0.083441575
 3130.05683218  0.064699101  0.083056434
 3130.08397812 -0.042101978  0.080128475
 3130.11112429 -0.012556489  0.079600716
 3130.1382707 -0.0071005330  0.078912464
 3130.16541734 -0.0054571989  0.079895130
 3130.19256423 -0.062159257  0.076009548
 3130.21971134  0.0095435850  0.075888625
 3130.24685869 -0.00021354026  0.075285399
 3130.27400628 -0.070645721  0.075734558
 3130.3011541 -0.059045510  0.079782967
 3130.32830216  0.010702236  0.081964139
